地块名,黄豆,黑豆,红豆,绿豆,爬豆,小麦,玉米,谷子,高粱,黍子,荞麦,南瓜,红薯,莜麦,大麦,水稻,豇豆,刀豆,芸豆,土豆,西红柿,茄子,菠菜 ,青椒,菜花,包菜,油麦菜,小青菜,黄瓜,生菜 ,辣椒,空心菜,黄心菜,芹菜,大白菜,白萝卜,红萝卜,榆黄菇,香菇,白灵菇,羊肚菌,季度,地块类型,地块面积/亩,没有种植豆类年数
A1,383.9174652436463,494.49903372142313,391.53892832385765,330.6555852065552,435.3161313610009,824.4352311424202,967.9781136767094,386.2141526022637,630.4267673835062,527.8611959047981,111.04384522408635,3067.979374043865,2097.896914780972,432.0141234951261,521.2588321834751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,平旱地,80.0,0
A2,383.9174652436463,494.49903372142313,391.53892832385765,330.6555852065552,435.3161313610009,824.4352311424202,967.9781136767094,386.2141526022637,630.4267673835062,527.8611959047981,111.04384522408635,3067.979374043865,2097.896914780972,432.0141234951261,521.2588321834751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,平旱地,55.0,0
A3,383.9174652436463,494.49903372142313,391.53892832385765,330.6555852065552,435.3161313610009,824.4352311424202,967.9781136767094,386.2141526022637,630.4267673835062,527.8611959047981,111.04384522408635,3067.979374043865,2097.896914780972,432.0141234951261,521.2588321834751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,平旱地,35.0,0
A4,383.9174652436463,494.49903372142313,391.53892832385765,330.6555852065552,435.3161313610009,824.4352311424202,967.9781136767094,386.2141526022637,630.4267673835062,527.8611959047981,111.04384522408635,3067.979374043865,2097.896914780972,432.0141234951261,521.2588321834751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,平旱地,72.0,0
A5,383.9174652436463,494.49903372142313,391.53892832385765,330.6555852065552,435.3161313610009,824.4352311424202,967.9781136767094,386.2141526022637,630.4267673835062,527.8611959047981,111.04384522408635,3067.979374043865,2097.896914780972,432.0141234951261,521.2588321834751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,平旱地,68.0,0
A6,383.9174652436463,494.49903372142313,391.53892832385765,330.6555852065552,435.3161313610009,824.4352311424202,967.9781136767094,386.2141526022637,630.4267673835062,527.8611959047981,111.04384522408635,3067.979374043865,2097.896914780972,432.0141234951261,521.2588321834751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,平旱地,55.0,0
B1,378.44385972097433,485.61409549382853,390.4500259474838,332.88387230531305,391.58666707815917,739.1234851350847,1018.8398537843228,400.3188222062384,602.7897731605942,488.17806858975797,106.25152607865809,2823.367716498169,2138.632882548545,375.65932304382864,504.6790181345871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,60.0,0
B2,378.44385972097433,485.61409549382853,390.4500259474838,332.88387230531305,391.58666707815917,739.1234851350847,1018.8398537843228,400.3188222062384,602.7897731605942,488.17806858975797,106.25152607865809,2823.367716498169,2138.632882548545,375.65932304382864,504.6790181345871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,46.0,0
B3,378.44385972097433,485.61409549382853,390.4500259474838,332.88387230531305,391.58666707815917,739.1234851350847,1018.8398537843228,400.3188222062384,602.7897731605942,488.17806858975797,106.25152607865809,2823.367716498169,2138.632882548545,375.65932304382864,504.6790181345871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,40.0,0
B4,378.44385972097433,485.61409549382853,390.4500259474838,332.88387230531305,391.58666707815917,739.1234851350847,1018.8398537843228,400.3188222062384,602.7897731605942,488.17806858975797,106.25152607865809,2823.367716498169,2138.632882548545,375.65932304382864,504.6790181345871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,28.0,0
