地块名,黄豆,黑豆,红豆,绿豆,爬豆,小麦,玉米,谷子,高粱,黍子,荞麦,南瓜,红薯,莜麦,大麦,水稻,豇豆,刀豆,芸豆,土豆,西红柿,茄子,菠菜 ,青椒,菜花,包菜,油麦菜,小青菜,黄瓜,生菜 ,辣椒,空心菜,黄心菜,芹菜,大白菜,白萝卜,红萝卜,榆黄菇,香菇,白灵菇,羊肚菌,季度,地块类型,地块面积/亩,没有种植豆类年数
A1,380.1418817736312,494.9854455755024,391.6322952460503,325.456250689766,426.037637467174,882.2244088870268,1016.7015614391788,366.97664686789597,636.0455193837414,537.7624225898252,111.97535569815938,2978.995855658858,2025.9128229932955,415.2632611440928,501.5710182949549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,平旱地,80.0,0
A2,380.1418817736312,494.9854455755024,391.6322952460503,325.456250689766,426.037637467174,882.2244088870268,1016.7015614391788,366.97664686789597,636.0455193837414,537.7624225898252,111.97535569815938,2978.995855658858,2025.9128229932955,415.2632611440928,501.5710182949549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,平旱地,55.0,0
A3,380.1418817736312,494.9854455755024,391.6322952460503,325.456250689766,426.037637467174,882.2244088870268,1016.7015614391788,366.97664686789597,636.0455193837414,537.7624225898252,111.97535569815938,2978.995855658858,2025.9128229932955,415.2632611440928,501.5710182949549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,平旱地,35.0,0
A4,380.1418817736312,494.9854455755024,391.6322952460503,325.456250689766,426.037637467174,882.2244088870268,1016.7015614391788,366.97664686789597,636.0455193837414,537.7624225898252,111.97535569815938,2978.995855658858,2025.9128229932955,415.2632611440928,501.5710182949549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,平旱地,72.0,0
A5,380.1418817736312,494.9854455755024,391.6322952460503,325.456250689766,426.037637467174,882.2244088870268,1016.7015614391788,366.97664686789597,636.0455193837414,537.7624225898252,111.97535569815938,2978.995855658858,2025.9128229932955,415.2632611440928,501.5710182949549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,平旱地,68.0,0
A6,380.1418817736312,494.9854455755024,391.6322952460503,325.456250689766,426.037637467174,882.2244088870268,1016.7015614391788,366.97664686789597,636.0455193837414,537.7624225898252,111.97535569815938,2978.995855658858,2025.9128229932955,415.2632611440928,501.5710182949549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,平旱地,55.0,0
B1,391.7943164566397,509.7748988639361,384.4930369890074,363.5714738243003,363.3628464882012,715.9394828666144,899.8772803516783,357.0284234622785,585.6759154934663,508.8600837716817,103.79589678632357,2696.2830151951653,1995.7181236924318,364.0820376516208,421.52542200118745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,60.0,0
B2,391.7943164566397,509.7748988639361,384.4930369890074,363.5714738243003,363.3628464882012,715.9394828666144,899.8772803516783,357.0284234622785,585.6759154934663,508.8600837716817,103.79589678632357,2696.2830151951653,1995.7181236924318,364.0820376516208,421.52542200118745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,46.0,0
B3,391.7943164566397,509.7748988639361,384.4930369890074,363.5714738243003,363.3628464882012,715.9394828666144,899.8772803516783,357.0284234622785,585.6759154934663,508.8600837716817,103.79589678632357,2696.2830151951653,1995.7181236924318,364.0820376516208,421.52542200118745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,40.0,0
B4,391.7943164566397,509.7748988639361,384.4930369890074,363.5714738243003,363.3628464882012,715.9394828666144,899.8772803516783,357.0284234622785,585.6759154934663,508.8600837716817,103.79589678632357,2696.2830151951653,1995.7181236924318,364.0820376516208,421.52542200118745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,28.0,0
B5,391.7943164566397,509.7748988639361,384.4930369890074,363.5714738243003,363.3628464882012,715.9394828666144,899.8772803516783,357.0284234622785,585.6759154934663,508.8600837716817,103.79589678632357,2696.2830151951653,1995.7181236924318,364.0820376516208,421.52542200118745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,25.0,0
B6,391.7943164566397,509.7748988639361,384.4930369890074,363.5714738243003,363.3628464882012,715.9394828666144,899.8772803516783,357.0284234622785,585.6759154934663,508.8600837716817,103.79589678632357,2696.2830151951653,1995.7181236924318,364.0820376516208,421.52542200118745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,86.0,0
B7,391.7943164566397,509.7748988639361,384.4930369890074,363.5714738243003,363.3628464882012,715.9394828666144,899.8772803516783,357.0284234622785,585.6759154934663,508.8600837716817,103.79589678632357,2696.2830151951653,1995.7181236924318,364.0820376516208,421.52542200118745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,55.0,0
B8,391.7943164566397,509.7748988639361,384.4930369890074,363.5714738243003,363.3628464882012,715.9394828666144,899.8772803516783,357.0284234622785,585.6759154934663,508.8600837716817,103.79589678632357,2696.2830151951653,1995.7181236924318,364.0820376516208,421.52542200118745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,44.0,0
B9,391.7943164566397,509.7748988639361,384.4930369890074,363.5714738243003,363.3628464882012,715.9394828666144,899.8772803516783,357.0284234622785,585.6759154934663,508.8600837716817,103.79589678632357,2696.2830151951653,1995.7181236924318,364.0820376516208,421.52542200118745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,50.0,0
B10,391.7943164566397,509.7748988639361,384.4930369890074,363.5714738243003,363.3628464882012,715.9394828666144,899.8772803516783,357.0284234622785,585.6759154934663,508.8600837716817,103.79589678632357,2696.2830151951653,1995.7181236924318,364.0820376516208,421.52542200118745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,25.0,0
B11,391.7943164566397,509.7748988639361,384.4930369890074,363.5714738243003,363.3628464882012,715.9394828666144,899.8772803516783,357.0284234622785,585.6759154934663,508.8600837716817,103.79589678632357,2696.2830151951653,1995.7181236924318,364.0820376516208,421.52542200118745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,60.0,0
B12,391.7943164566397,509.7748988639361,384.4930369890074,363.5714738243003,363.3628464882012,715.9394828666144,899.8772803516783,357.0284234622785,585.6759154934663,508.8600837716817,103.79589678632357,2696.2830151951653,1995.7181236924318,364.0820376516208,421.52542200118745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,45.0,0
B13,391.7943164566397,509.7748988639361,384.4930369890074,363.5714738243003,363.3628464882012,715.9394828666144,899.8772803516783,357.0284234622785,585.6759154934663,508.8600837716817,103.79589678632357,2696.2830151951653,1995.7181236924318,364.0820376516208,421.52542200118745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,35.0,0
